model_id,method,repetitions,total_wall_seconds_q25,total_wall_seconds_median,total_wall_seconds_q75,total_cpu_seconds_q25,total_cpu_seconds_median,total_cpu_seconds_q75,io_wall_seconds_q25,io_wall_seconds_median,io_wall_seconds_q75,io_cpu_seconds_q25,io_cpu_seconds_median,io_cpu_seconds_q75,extract_project_wall_seconds_q25,extract_project_wall_seconds_median,extract_project_wall_seconds_q75,extract_project_cpu_seconds_q25,extract_project_cpu_seconds_median,extract_project_cpu_seconds_q75,extract_project_predict_wall_seconds_q25,extract_project_predict_wall_seconds_median,extract_project_predict_wall_seconds_q75,extract_project_predict_cpu_seconds_q25,extract_project_predict_cpu_seconds_median,extract_project_predict_cpu_seconds_q75
andreaskoepf/llama2-13b-megacode2_min100,Q_C1,3,0.0293664513155818,0.029474055394530296,0.030390609987080097,0.021977526500002398,0.022358178000004614,0.02291807499999976,0.009690124541521072,0.00982067920267582,0.010364615358412266,0.002307012999992253,0.002445098999999118,0.002762855000000286,0.013821136206388474,0.013935120776295662,0.01397347915917635,0.013822932999985937,0.013936777999987271,0.013975193499994987,0.019635112024843693,0.01987353526055813,0.020114459097385406,0.019633693499990557,0.01987655899999652,0.0201173594999986
andreaskoepf/llama2-13b-megacode2_min100,Q_C2,3,0.031244372949004173,0.031673599034547806,0.035444787703454494,0.022654633000016133,0.023463111000012304,0.023627346500006752,0.011284119449555874,0.011300859972834587,0.014942522160708904,0.002695253500007766,0.00309136000001331,0.0031261055000086913,0.013577225618064404,0.01380142755806446,0.013898932375013828,0.013579152500000191,0.013803228000000445,0.013900762999998761,0.019917534664273262,0.020326809957623482,0.02045566961169243,0.019920889500014027,0.020330381000007947,0.020459211000002142
andreaskoepf/llama2-13b-megacode2_min100,Q_C3,3,0.029665928333997726,0.030845483765006065,0.030883965082466602,0.022278266499995425,0.022916968999993514,0.023017084000002797,0.009884508326649666,0.010721713304519653,0.010771363042294979,0.002497862500010939,0.0027941990000215355,0.002905474500010996,0.01385676022619009,0.013938270509243011,0.013987373560667038,0.013858443000014375,0.013940049000005672,0.01398917900000285,0.019732074812054634,0.020061703398823738,0.02007226273417473,0.01973486850000583,0.020064439000009315,0.020075114500002655
andreaskoepf/llama2-13b-megacode2_min100,Q_C4,3,0.029761084355413914,0.03091445565223694,0.030971660278737545,0.022019856000000004,0.022999099000003298,0.023225309500002567,0.010163631290197372,0.010600423440337181,0.010627903044223785,0.002393742499990026,0.0026266779999843948,0.002882523999993225,0.013731932267546654,0.013800233602523804,0.014037078246474266,0.013733537999993217,0.013801837999999123,0.014038874000004142,0.019552689976990223,0.0202597938477993,0.020294740796089172,0.019557148000004076,0.02026614999999765,0.0202997405000076
andreaskoepf/llama2-13b-megacode2_min100,Q_D1,3,0.030797758139669895,0.03094155713915825,0.031889439560472965,0.02317915100000434,0.023413580000003265,0.023736691500001683,0.01066921278834343,0.011047940701246262,0.011451208032667637,0.003051666500002881,0.0030521230000033484,0.0030650865000012573,0.013842964544892311,0.01401703804731369,0.014241361990571022,0.013844538000000739,0.014018628000002309,0.014243148999995014,0.020088428631424904,0.020322469994425774,0.020629683509469032,0.02009118450000713,0.020325200000009147,0.020632861499993993
andreaskoepf/llama2-13b-megacode2_min100,Q_D2,3,0.026486733928322792,0.02671181596815586,0.03051892388612032,0.01985451950000794,0.020388302000014846,0.022456113500012975,0.008902210742235184,0.009358532726764679,0.011107245460152626,0.0022753779999895585,0.0024273579999984918,0.002741054000008347,0.013064085505902767,0.013712892308831215,0.014134049415588379,0.01306113050000235,0.013714558000003763,0.014135734500001718,0.017550943419337273,0.018231231719255447,0.01982749067246914,0.017549026500017106,0.018233834000028537,0.019830519000024083
andreaskoepf/llama2-13b-megacode2_min100,Q_D3,3,0.027868764474987984,0.02814531698822975,0.0288368109613657,0.021091058000006768,0.021464784000016834,0.02207065700001465,0.009112284518778324,0.009203983470797539,0.00956083182245493,0.002335562500004329,0.0025244180000072447,0.0027956700000117962,0.013680730015039444,0.013690760359168053,0.013772574253380299,0.013685107999993562,0.013692507999991221,0.013774357999992048,0.01871533039957285,0.01890573278069496,0.01923756953328848,0.018720625500002086,0.018908406000008426,0.01924039700000435
andreaskoepf/llama2-13b-megacode2_min100,Q_D4,3,0.03002095315605402,0.03073727712035179,0.031183114275336266,0.022179030999989635,0.022281356000000585,0.023186621000004237,0.010420536622405052,0.010657494887709618,0.010727433487772942,0.00264316850000057,0.003084370999999919,0.0031727974999995467,0.013689734973013401,0.013756200671195984,0.014016974717378616,0.013685652499994205,0.013746037999993632,0.014012788499996987,0.019559303298592567,0.02003462240099907,0.020410441793501377,0.019498781999999437,0.02003837899999894,0.020413935000007655
andreaskoepf/llama2-13b-megacode2_min100,S0,3,0.029913433827459812,0.03060796670615673,0.031277977861464024,0.022594259000005223,0.02326934199999897,0.023454392999997964,0.010232820175588131,0.010370204225182533,0.010740500874817371,0.002799920000001066,0.0028031209999994644,0.002917896499997852,0.013739884831011295,0.013790840283036232,0.013957453891634941,0.01374177800001064,0.013792727999998533,0.013959273499992264,0.019643330946564674,0.020197661593556404,0.02049675863236189,0.01964627349999759,0.020200769999995316,0.020499736499996146
andreaskoepf/llama2-13b-megacode2_min100,Sd,3,0.029216524213552475,0.029943164438009262,0.03005486261099577,0.021950891499997738,0.02254633900000158,0.022591988500000326,0.009492650628089905,0.00968329980969429,0.009985472075641155,0.002273737000006548,0.002379017000002648,0.0025237530000019603,0.013778400607407093,0.013916360214352608,0.01397706475108862,0.01378032350000069,0.013918348999993668,0.013978958999999236,0.01949355471879244,0.01983533799648285,0.020026900805532932,0.019496532999994542,0.019838429000003543,0.020029940000007684
